Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250750705000230,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,403.0,1274.0,3.16,2.79,611.62,191082.03,664.37,172464.69,409.68,201982.0,608.44,179011.2,
250750705000231,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,216.0,695.0,3.22,3.05,505.91,229537.46,654.35,199574.33,400.55,199728.5,616.07,174354.25,
250750705000232,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,295.0,992.0,3.36,2.96,460.44,228879.51,634.71,204782.23,362.88,165543.37,591.67,134487.99,
250750705000233,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,304.0,1019.0,3.35,3.38,527.07,173291.58,611.56,149307.59,368.29,157162.25,580.74,124384.0,
250750705000234,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,376.0,1250.0,3.32,2.56,670.07,589099.02,784.88,599956.7,476.31,449068.56,716.73,503497.95,
250750705000235,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,209.0,726.0,3.47,2.75,741.36,710970.85,890.48,721249.03,542.01,468049.34,805.45,483390.51,
250750705000236,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,327.0,1160.0,3.55,2.95,898.47,971899.57,992.57,980317.53,517.07,543484.6,834.12,612385.6,
250750705000237,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,265.0,894.0,3.37,2.26,537.01,216632.81,638.15,192784.1,301.17,159449.46,583.66,144094.01,
250750705000238,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,278.0,937.0,3.37,3.3,651.59,449728.19,702.1,449125.19,381.79,271825.99,582.17,297887.62,
250750705000239,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,174.0,629.0,3.61,3.51,509.34,437340.44,633.04,465446.29,341.68,209430.07,531.94,224886.19,
250750705000240,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,247.0,905.0,3.66,3.35,418.95,108346.99,509.75,85429.31,278.69,97527.61,501.77,63578.43,
250750705000241,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,1,197.0,690.0,3.5,3.03,352.94,189775.71,637.88,160966.03,228.82,123010.41,582.25,107155.53,
250750705000242,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,266.0,867.0,3.26,2.63,487.12,142693.49,594.38,110212.93,329.61,138281.97,559.41,106060.82,
250750705000243,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,180.0,652.0,3.62,3.43,429.09,173406.01,563.77,151747.96,348.14,136349.89,538.84,108203.04,
250750705000244,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,249.0,874.0,3.51,3.01,662.92,372575.09,733.63,360386.79,388.26,260411.14,648.28,266257.05,
250750705000245,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,102.0,388.0,3.8,2.44,478.24,165671.86,587.71,138934.65,267.68,122665.52,530.19,103658.52,
250750705000246,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,217.0,749.0,3.45,3.12,853.55,808427.51,980.0,804249.86,516.52,478272.1,820.06,510492.55,
250750705000247,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,350.0,1247.0,3.56,3.0,690.03,281713.1,759.47,257249.35,442.46,237465.91,686.12,201006.14,
250750705000248,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,232.0,813.0,3.5,3.21,849.41,798601.79,995.26,790528.18,500.62,485905.01,768.34,540175.58,
250750705000249,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,114.0,454.0,3.98,4.97,961.71,1498950.17,1044.14,1541768.28,482.63,671587.25,847.92,871077.36,
250750705000250,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,1,287.0,936.0,3.26,3.07,443.29,79693.76,515.07,55526.17,279.88,91394.13,483.6,59326.74,
250750705000251,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,183.0,651.0,3.56,3.2,384.25,138808.41,606.18,83976.67,221.78,101673.33,556.48,68708.91,
250750705000252,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,184.0,695.0,3.78,5.11,504.82,98519.7,552.9,81217.18,302.89,105220.91,499.5,75226.96,
250750705000253,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,1,179.0,616.0,3.44,2.92,444.03,129237.4,516.12,112908.03,231.54,99373.82,478.02,87286.13,
250750705000254,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,147.0,546.0,3.71,2.99,256.63,160418.84,685.91,133827.71,227.47,156499.02,648.72,173141.69,
250750705000255,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,1,173.0,706.0,4.08,4.44,376.48,77329.94,497.18,41840.1,225.87,73678.0,461.92,41520.04,
250750705000256,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,1,125.0,461.0,3.69,2.54,396.24,110506.55,490.4,90392.64,277.63,93283.48,463.61,69436.16,
250750705000257,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507042.0,Oitizeiro,1,0,131.0,468.0,3.57,2.42,911.08,1346646.95,1075.24,1413376.06,507.89,682252.79,815.41,845223.87,
250750705000258,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,0,90.0,331.0,3.68,3.12,561.86,160742.51,594.91,150414.61,304.35,133612.92,548.23,106798.5,
250750705000259,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,1,241.0,897.0,3.72,3.26,518.74,220200.45,601.04,205599.72,278.37,208704.94,567.63,261526.8,
250750705000260,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,0,360.0,1214.0,3.37,2.73,270.89,122992.96,529.99,103204.78,197.28,108795.77,506.07,122849.59,
250750705000261,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,1,324.0,1160.0,3.58,4.06,287.03,171880.43,581.23,177090.18,200.17,127951.76,529.33,164227.61,
250750705000262,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507028.0,Ilha do Bispo,1,0,55.0,182.0,3.31,2.62,359.31,236341.07,617.56,247058.51,365.34,184948.07,621.08,155248.59,
250750705000263,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,61.0,183.0,3.0,3.2,350.9,74983.76,403.87,64716.96,231.23,65512.66,351.77,57173.99,
250750705000264,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507000.0,JOÃO PESSOA (demais setores),1,1,183.0,662.0,3.62,3.75,494.66,186434.31,517.27,183241.88,288.68,170640.97,504.23,189429.41,
250750705000265,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,174.0,640.0,3.68,3.21,556.02,203858.92,589.93,196242.12,319.92,159466.36,535.54,151444.39,
250750705000266,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,37.0,108.0,2.92,3.97,1868.65,8894056.46,1868.65,8894056.46,913.98,3998954.1,1317.21,5250471.18,
250750705000267,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,112.0,329.0,2.94,4.22,631.41,442917.65,777.12,431772.53,427.9,329684.21,716.49,345352.24,
250750705000268,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,179.0,600.0,3.35,3.66,847.89,1008203.28,948.58,1032570.8,567.03,1077127.11,902.86,1412859.97,
250750705000269,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,248.0,780.0,3.15,3.36,836.72,630061.4,875.55,625282.5,493.91,409927.34,746.6,431038.58,
250750705000270,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507059.0,Varadouro,1,0,109.0,397.0,3.64,4.32,849.25,900500.26,944.57,911650.54,478.14,567225.48,777.26,690168.16,
250750705000271,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,374.0,1314.0,3.51,2.86,713.88,471920.04,776.13,464735.43,404.7,284122.5,643.52,298123.91,
250750705000272,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,277.0,951.0,3.43,3.22,844.3,742023.14,892.63,741355.11,534.58,575435.87,842.31,647615.19,
250750705000273,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,233.0,827.0,3.55,2.62,670.41,307855.69,685.11,304519.72,391.23,263582.47,619.82,275932.16,
250750705000274,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507000.0,JOÃO PESSOA (demais setores),1,1,197.0,746.0,3.79,5.11,287.09,71446.32,360.24,63247.8,218.23,60214.21,345.8,51274.44,
250750705000275,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,229.0,829.0,3.62,2.85,608.37,318072.87,666.59,309663.22,354.44,215201.19,564.23,224228.5,
250750705000276,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,1,235.0,875.0,3.72,4.15,488.11,188683.7,531.05,182451.2,277.22,129998.81,476.17,128556.83,
250750705000277,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,189.0,631.0,3.34,1.59,1927.18,2891630.55,1979.55,2866403.33,1024.11,1904429.03,1533.39,2071008.58,
250750705000278,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,51.0,178.0,3.49,2.49,1493.86,3814479.92,1656.24,3963400.59,757.3,1738184.71,1231.57,2247800.88,
250750705000279,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,296.0,996.0,3.36,2.95,1399.8,2773965.79,1512.19,2826927.49,911.51,2452079.32,1297.94,2990938.85,
250750705000280,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507049.0,Roger,1,0,302.0,1037.0,3.43,3.22,800.02,1436966.29,901.52,1528108.0,444.92,658675.0,743.53,879147.69,
250750705000281,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,1,195.0,710.0,3.64,4.05,712.06,230808.77,750.55,214307.14,421.55,197535.67,615.34,169029.82,
250750705000282,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,1,181.0,658.0,3.64,2.82,326.19,85168.83,383.38,78129.74,214.54,76464.26,373.21,73788.81,
250750705000283,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,0,133.0,456.0,3.43,1.99,1084.74,2623323.6,1759.39,3073413.2,689.59,1450278.03,1418.27,1951897.13,
250750705000284,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,0,238.0,879.0,3.69,2.53,2620.53,9346607.65,3042.37,9568874.17,1630.61,5951168.41,2411.38,6919756.47,
250750705000285,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,0,311.0,1075.0,3.46,1.93,2791.82,8282586.26,2846.74,8289198.42,1350.52,4310700.28,1928.48,5041948.76,
250750705000286,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,0,345.0,1165.0,3.38,2.32,2252.47,5914082.53,2340.67,5939288.55,1176.06,3516424.52,1764.91,4238845.23,
250750705000287,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507054.0,Treze de Maio,1,0,383.0,1277.0,3.33,2.16,2768.8,36935230.77,2858.36,37876452.99,1392.48,14473389.72,2014.35,19691103.67,
250750705000288,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,0,255.0,1036.0,4.06,4.66,503.62,167415.07,548.82,157592.88,308.29,133591.02,520.13,115166.52,
250750705000289,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,1,198.0,731.0,3.69,3.64,521.29,41206.58,554.92,25115.8,289.24,79509.57,509.65,27608.41,
250750705000290,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,0,286.0,954.0,3.34,2.29,520.19,125311.72,555.13,114292.01,334.56,117648.09,503.1,92074.53,
250750705000291,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,0,273.0,963.0,3.53,2.96,664.9,280564.16,714.63,265950.38,445.79,403117.8,642.43,454700.64,
250750705000292,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507017.0,Padre Zé,1,0,161.0,505.0,3.14,2.33,724.28,361726.77,724.28,361726.77,480.53,325514.47,669.25,327059.27,
250750705000293,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,255.0,836.0,3.28,2.57,732.17,2511135.15,768.33,2607759.53,428.71,1049934.84,667.75,1476686.56,
250750705000294,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,200.0,675.0,3.38,2.86,655.27,414837.17,784.75,395079.14,392.22,302875.94,690.01,327431.0,
250750705000295,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,230.0,785.0,3.41,4.02,540.93,164935.11,625.2,137808.88,339.59,136639.13,557.38,102788.32,
250750705000296,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,234.0,759.0,3.24,2.29,519.72,151959.72,636.72,111459.06,338.4,144339.62,605.05,96602.42,
250750705000297,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,228.0,716.0,3.14,2.78,994.25,2485163.04,1225.35,2781220.86,704.54,1446649.26,1070.18,1807046.87,
250750705000298,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,318.0,1071.0,3.37,2.9,684.96,372234.38,764.27,354658.46,440.11,273243.14,652.29,266562.09,
250750705000299,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,339.0,1186.0,3.5,2.81,1105.0,2436937.33,1152.6,2487204.29,643.8,1407799.04,965.69,1801433.44,
250750705000300,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,262.0,866.0,3.31,2.43,1113.42,2433911.43,1268.33,2576685.53,658.22,1302773.73,1017.5,1649024.56,
250750705000301,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,418.0,1423.0,3.4,2.74,596.18,218108.16,654.08,201375.9,362.28,218064.05,597.23,219168.84,
250750705000302,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,286.0,961.0,3.36,2.73,791.24,2362499.42,1033.31,2837310.83,487.82,1192554.57,897.64,1827973.83,
250750705000303,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,224.0,739.0,3.3,2.85,982.81,2601842.29,1068.69,2738073.41,608.81,1378644.52,859.41,1731558.06,
250750705000304,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507009.0,Ipês,1,0,169.0,682.0,4.04,2.45,3833.12,12859846.32,4377.01,12300161.99,1794.05,8260483.82,2958.28,10182021.51,
